ril_id,ASV3,ASV5,ASV6,ASV9,ASV12,ASV17,ASV19,ASV25,ASV31,ASV36,ASV46,ASV54,ASV57,ASV66,ASV67,ASV68,ASV82,ASV90,ASV94,ASV100,ASV102,ASV103,ASV121,ASV122,ASV126,ASV127,ASV138,ASV142,ASV149,ASV166,ASV169,ASV172,ASV175,ASV180,ASV184,ASV192,ASV193,ASV204,ASV210,ASV216,ASV228,ASV231,ASV240,ASV241,ASV262,ASV269,ASV272,ASV289,ASV290,ASV294,ASV295,ASV297,ASV312,ASV323,ASV329,ASV343,ASV355,ASV379,ASV418,ASV434,ASV462,ASV511,ASV534,ASV586,ASV603,ASV693
p216,7.55503380469765,9.13849811195112,7.40358158757307,5.91661853258584,5.94173455803718,7.37927418919657,6.59206578359436,5.58585498144302,5.92503921768512,4.04951739732331,3.53707283315006,5.23936390173514,5.14159049767239,5.06745908340731,5.15597040143849,4.04951739732331,4.56259867320877,5.2257954562169,0,4.85474056545076,3.77924337180378,3.92070028196078,4.74487664638284,4.4963354175316,3.92070028196078,3.74160047657389,4.16776943891518,3.58036385848218,3.49244247884755,4.22344876708916,3.34961672519863,3.77924337180378,3.29868320055776,4.08000143885521,4.40296681045046,3.81592900999006,0,2.39046999500976,3.24588548190537,2.73502573287986,0,3.07480383893417,3.44638727081257,3.13411402577177,2.289738483453,0,3.13411402577177,2.65629084080326,2.289738483453,0,1.93691276740557,0,0,2.80968513866093,3.19108190693795,3.07480383893417,2.88067028658085,2.94832592356324,3.13411402577177,0,1.93691276740557,0,1.27168093821834,0,0,2.18144223363225
p218,8.17921502197516,7.54753948517255,6.93038627048717,7.2717148561644,6.28397874066005,7.07058734964776,5.187027407599,4.72980459983723,5.41997563925734,5.75446959543455,4.99822892960876,4.67677981415393,4.56449922045331,4.67677981415393,4.50490233497076,4.65866277724742,4.37777200334111,4.16323249065078,4.46375785737945,4.30974303953577,3.84856600315878,4.11089166825019,2.88433569899802,3.74933396908788,4.50490233497076,4.44273705740795,4.50490233497076,4.54490586943243,3.35843900511866,2.88433569899802,3.71467962257677,3.6791723288755,3.52770036698016,3.21703759728043,3.40265216213718,3.26572763799349,3.35843900511866,2.61044642707932,2.53300095555967,2.3643980639004,2.45116111560645,3.11443189531359,3.81624114496036,2.94539059490102,2.82058233853088,3.56708520138057,2.68394548813038,2.3643980639004,2.82058233853088,2.53300095555967,3.21703759728043,3.00396621393781,3.35843900511866,0,0,0,2.94539059490102,0,0,3.35843900511866,0,0,0,0,1.82922573204763,1.54354406357851
p219,8.30582924708362,8.15990972582817,6.3177223445548,6.59260493889494,6.31082370931772,7.8315506746017,4.6201221654039,5.68954596346703,5.22996009794559,4.84688328624424,4.08591197301081,4.35094926979384,4.42947839653567,5.07572537669206,4.72763040314307,4.3776034243443,4.14915936917167,4.95702692892556,4.90300597735646,4.52794705074274,3.67762579744091,4.23911713466769,4.40377405636726,4.08591197301081,4.20975007604295,0,4.6201221654039,3.83976942867643,3.67762579744091,3.71990188382245,3.58916514898983,4.23911713466769,3.16846033630038,4.08591197301081,3.54281398164922,3.44538970399441,3.76097431838548,2.01583295216818,0,2.26458898499066,0,3.04086308075967,3.28568371484193,3.44538970399441,3.49492406154161,3.22826229289276,3.80090974689505,3.49492406154161,2.97256676987689,2.97256676987689,2.97256676987689,3.10607189532145,3.22826229289276,2.66157747230204,3.44538970399441,3.10607189532145,2.97256676987689,3.22826229289276,2.47669535101904,3.71990188382245,2.74583162095511,1.87327086615217,2.01583295216818,0,1.87327086615217,2.66157747230204
p222,7.63558659059257,8.69459477713288,5.26696578998021,6.41915312847834,5.51652326080925,6.28397874066005,4.35880383586586,5.39056797585431,5.01710030727075,5.71876582984888,2.97977545910244,4.09368513559262,4.85485526582895,4.99994823762478,4.71470291774523,0,4.15695333755474,4.51184794840675,3.68524028086028,4.58268319748945,3.34835212024262,3.99325527036665,3.92219493482035,3.95816257038665,4.53584821977156,0,2.83253157459525,4.02751459256857,3.23564148423614,0,0,3.11337337311112,0,3.7275349593362,3.84745235005925,2.97977545910244,2.97977545910244,0,0,0,3.29309721307667,2.97977545910244,2.66853359105008,3.34835212024262,2.57896874452671,0,3.40156860752169,0,2.3812060097518,0,0,2.97977545910244,3.55036540264888,0,3.45289173871263,0,0,0,2.27113243149149,2.90803119694227,2.83253157459525,0,2.02205349390438,0,1.87927960911983,0
p223,7.59177172358126,5.57121971516508,5.06959277618362,7.34089227100654,5.39829442387066,0,5.22958296659546,4.24045917178547,5.08489304834501,5.66582692789818,5.39829442387066,4.29410411682133,4.44401773561797,4.39575691669752,4.64319486756531,3.67978998996757,4.44401773561797,4.53595047927463,3.79590887016706,3.20709210492054,3.50882167744078,4.39575691669752,0,4.15605546084976,2.49939776935304,3.36583063527119,2.40502717994233,3.79590887016706,3.20709210492054,0,3.31483408993988,3.36583063527119,3.41508592405156,3.02870334496355,4.44401773561797,3.09064971031933,2.67142229889157,0,2.82510281769256,2.67142229889157,2.67142229889157,2.89621044554953,2.96397733117946,3.02870334496355,3.2619686494004,0,2.30404880077591,0,2.89621044554953,2.49939776935304,2.96397733117946,0,3.2619686494004,0,3.90337384369577,2.49939776935304,2.58797250607109,2.40502717994233,0,3.36583063527119,0,2.67142229889157,1.48036324272352,3.02870334496355,0,0
p225,7.17786733601833,8.38738981118004,7.36184370409858,6.82699542776652,6.20011712357489,6.43194329353675,4.78506940103721,6.1245657607863,5.9531848808411,6.0311111526417,0,5.59102860654478,5.44338404428204,5.19519545734413,5.47414651670805,0,4.6478913502856,4.89525352152773,0,5.13229501496597,2.85836972131532,4.00042273474636,4.4140576876419,5.15778521491018,4.5928892620465,4.16029702727569,3.37544688868162,4.28119848814917,3.13995110475213,4.37111652632522,3.37544688868162,4.02832927112817,0,3.45984154505958,3.50025694573762,3.53957094112105,0,2.50816628172166,2.91925453320433,2.97767358521982,1.93106999168333,2.72830331396434,2.91925453320433,2.15009643034385,3.0338188484494,2.65859097309637,3.50025694573762,3.08786071267551,2.2482835088329,2.04473573279847,2.79480179128236,2.4266317873041,0,2.58533827105665,3.91331031714613,3.19022606332862,3.33132298588412,2.72830331396434,2.72830331396434,1.80767701690855,0,2.91925453320433,1.52385604551455,1.93106999168333,0,0
p226,8.57643572671859,6.60458029184971,7.87441496339232,7.89352727419263,6.14748446728785,6.16855879965298,5.28169309191491,4.47313839120734,5.69390371270115,6.33935447829891,0,4.35554407800184,4.64337454219373,4.94965830660648,4.53935297835996,4.56076596704613,4.28009316522053,4.30568442515251,3.96380850688075,3.68054659187482,2.46471188656054,4.30568442515251,0,4.08699063928527,2.99169922976399,0,4.51761737618776,4.45037385929382,3.55812795373155,2.63588836895571,3.11261894139127,3.99560402511651,4.56076596704613,3.37685142244273,3.71914839815107,3.55812795373155,3.16947903697481,2.85970972618122,3.05342557801051,2.99169922976399,3.32773532823832,2.63588836895571,2.85970972618122,0,2.85970972618122,2.46471188656054,0,0,2.85970972618122,0,0,3.42435028201566,3.11261894139127,2.37085107217269,0,3.47033502139258,3.27688797909067,2.46471188656054,3.16947903697481,3.68054659187482,1.45339943546226,0,0,0.430504894975783,2.27045616484708,0
p227,8.43722705685006,8.78901444909055,5.52560464846045,6.91352461222379,6.18746727370145,7.03321790429209,3.56080602220844,6.27333112320119,5.10934188083875,5.25715955287809,4.15054152387372,4.59043720676847,5.41661081078386,5.04569611734034,5.24304097818647,4.73867727498221,3.81099639935151,4.89131418180465,4.61256995718839,4.79782452280179,2.94559096424972,4.32152505115213,5.24304097818647,4.73867727498221,4.44999780147631,4.18048334861443,4.20981637170511,3.60563470385165,4.05679663098527,4.89131418180465,3.88559981215864,3.73232377916088,4.5679596150461,4.02414399714636,2.71953222571551,3.20064065175568,3.36611052854498,2.45134927233944,0,2.54639153585819,2.87410271917363,2.63555769319691,3.36611052854498,3.14097967859598,3.36611052854498,3.3130350180029,3.3130350180029,3.25793208036155,2.45134927233944,1.9925929146744,2.87410271917363,0,3.07874466636533,0,3.5145395901521,2.87410271917363,2.79888657039533,2.24012952607853,2.34960144137954,2.71953222571551,0,1.85082996061784,2.63555769319691,2.71953222571551,0,0
p228,8.48751928372842,7.6705913197272,6.92500153769954,6.42026829611805,6.22420586451886,7.13814847823984,5.63722352619606,5.92251579577389,5.81300306711742,4.40280156972917,5.12338956504572,4.82824075333655,4.94610774654275,5.25103059415718,4.94610774654275,5.1066101451302,3.11406751599057,5.03747004597687,4.76548771271864,4.92711989607556,3.11406751599057,5.1066101451302,4.53409152031259,3.91716580453766,4.88837761981918,4.45675954395048,3.57079182135501,4.60748835310347,3.91716580453766,0,0,4.06345703388653,3.87815163617907,3.99216489141612,3.24250021036733,3.87815163617907,3.57079182135501,2.44193387706189,2.89704918221231,2.89704918221231,3.11406751599057,2.64150502548328,3.17971257061414,3.36042825682467,4.25835667963786,3.41596396321455,2.97307409549678,2.81679407617605,3.17971257061414,2.73181014169706,2.54516759227333,2.07878273170551,2.89704918221231,2.44193387706189,3.04529251736895,3.46944086267736,0,2.81679407617605,2.33073988979017,3.75434897815148,2.97307409549678,1.93411749888842,3.24250021036733,1.93411749888842,2.81679407617605,2.54516759227333
p229,7.96049872483111,8.22884078366578,6.97508645736701,6.62949051289093,6.58415678945759,4.38599119014292,7.0970964411846,5.82051130180072,5.83992718767597,5.54098688586859,5.36454025717145,4.67255529693631,5.72975345362007,5.05134012065862,5.01763548443076,4.4879692648372,0,4.83618087872786,4.0280329641957,4.98312455692446,4.33216509193123,4.33216509193123,4.6060721444475,4.62857533092117,3.76913665895132,4.06149835040191,5.28177208199051,3.11386180010899,4.4879692648372,4.85538841348959,3.34885013683571,4.18809843033098,3.40206858739882,4.0280329641957,0,4.18809843033098,3.88582248202515,3.5508705027772,2.57942856589252,2.57942856589252,0,3.84796622103547,0,2.66899897487836,3.17629344490114,0,3.29359311307901,0,2.90850986473925,0,3.29359311307901,3.45339354464119,0,3.80908978375338,0,3.34885013683571,2.90850986473925,2.9802576956066,0,0,0,2.66899897487836,2.75333194739046,0,0,0
p230,7.82946594649362,7.36905303419944,8.16617490566039,6.96917104718199,6.22722387130478,6.45333652120341,4.08810197961095,7.38539528754252,5.46970696101109,4.69782490783946,5.98063983822736,4.2396097655156,4.67141279346469,5.10548931903085,4.58914504754979,4.6170921294344,3.96302122959324,4.30978676667979,4.9383336432594,5.06548079208461,3.44453530621272,4.64450810801487,4.69782490783946,3.31402737526729,4.50190089104996,4.58914504754979,3.8260576790012,4.67141279346469,4.04760148032575,5.30766177894533,4.53157236797964,3.77735284306814,4.3767079111203,3.50561346905587,0,3.01116406939277,4.1658438246305,0,2.62735182771427,3.50561346905587,3.44453530621272,3.17052863954354,3.01116406939277,3.56421050319599,4.1658438246305,4.00593109738058,2.51301008598018,2.92435401704693,3.72694612833935,2.38881997854253,2.51301008598018,3.56421050319599,3.56421050319599,0,2.38881997854253,2.92435401704693,2.73329305495545,0,2.83198408318308,2.83198408318308,2.25292374130653,0,3.67471427840804,2.51301008598018,2.38881997854253,1.74590375029747
p231,6.97274354233359,8.83758801576116,4.88171417603376,6.22827072756941,5.29903408445002,7.1235975762729,4.20203080574249,5.35588073551097,5.66794241299966,5.11367623688017,3.33601214510221,4.88171417603376,5.39709240696316,4.50819594619319,4.67385694222877,3.89189903731888,3.44483142855988,4.23270932502206,0,4.34928822840283,2.87363878981213,3.64056528596073,4.0028506135354,4.03801602421473,4.60517472911236,4.20203080574249,3.15565087046019,3.27836123348168,3.54601527406851,4.1386444451545,3.77169840131091,3.54601527406851,3.9298389285826,0,3.39144754331865,3.81288810779001,3.33601214510221,0,2.70884379068796,2.52276773911381,3.02152470691258,3.27836123348168,2.94947583160405,3.72929805795352,2.30908774911394,3.27836123348168,3.02152470691258,2.05816302555814,2.18907387199764,2.79359302081312,3.09014592746332,0,0,0,0,0,2.79359302081312,0,1.91417694968701,2.70884379068796,2.30908774911394,0,2.79359302081312,0.480854097380418,1.36864459379439,0
p233,8.86075078102722,7.97298410557072,6.94681390749008,7.6481691394507,6.29890020325963,5.9815458123642,5.3792697266333,6.40516280569454,5.41362368551016,6.68377246393069,3.32582981170472,4.43039802463528,4.98147710769285,5.3261544789654,4.98147710769285,4.55873925634975,0,4.88683091741523,4.55873925634975,5.09167012927662,3.32582981170472,4.46356946434454,5.04859754956581,4.55873925634975,4.17401912249306,0,2.81107108191656,4.36167545332867,3.46337269295361,4.36167545332867,4.32604626466318,3.91093661800648,4.25203429176803,3.39623975556281,0,3.32582981170472,3.09128815515162,2.17329747427082,2.32539680833769,2.81107108191656,3.91093661800648,0,2.58857556306759,3.64784449167254,3.39623975556281,4.048466377584,0,3.09128815515162,3.86201706587992,2.46297906963957,2.91064799240966,3.7044413403593,0,0,3.91093661800648,2.81107108191656,0,0,0,2.81107108191656,2.46297906963957,2.70410829544822,2.58857556306759,0,0,0
p234,7.25846802193248,8.80778979490136,5.86539359402315,5.45858146103258,6.06232412694639,0,4.98621844800209,5.82256322328659,5.80506858647023,5.86539359402315,4.06082124273582,4.804470023558,5.81384242299498,5.29275162331037,5.29275162331037,4.82197187640987,4.20118452677682,5.2545936305842,3.61531223039554,4.67562495018203,3.73099945158932,4.06082124273582,5.2674254271521,4.85635121472449,4.71362680596831,3.48953312261593,4.22768981080808,4.2792827733755,3.76758832278612,4.67562495018203,3.61531223039554,4.67562495018203,2.9674051755648,4.53413432090895,4.14666677883865,3.73099945158932,2.69086981860455,3.44504590760956,2.8357531554809,3.61531223039554,0,2.90308037016299,2.9674051755648,3.30270904818987,3.76758832278612,3.53268945845379,3.53268945845379,2.69086981860455,2.44197037623037,2.90308037016299,3.14477646944685,0,0,0,3.25196186925043,3.35173167164428,3.35173167164428,3.39914310957602,0,2.61257939591688,2.76512947054972,2.24844536945291,2.76512947054972,0,2.69086981860455,0
p235,8.14568680243536,9.38562496883004,6.2729614426994,6.4285714679381,7.21097288596366,1.3032780377797,6.71222723276458,5.39577976663535,6.57458484814146,3.49508487559574,4.06865503497179,6.82858779727411,6.27979158939392,5.04118188303915,5.92639121274906,3.71260587631889,5.25036361709472,5.63828644375236,4.56999492512319,5.2642058440896,4.03675334727498,4.95845959670707,5.08863022772608,5.25036361709472,4.94133033592979,4.73812325632338,4.54753133324528,3.49508487559574,3.67164655920447,5.45732439545908,3.71260587631889,4.06865503497179,2.99502804203747,5.04118188303915,4.75782578228481,4.45400681367941,3.34685932538478,4.27415905501677,3.71260587631889,3.23884294211704,0,4.13041706262701,3.90158656374859,3.86571908457159,2.99502804203747,3.71260587631889,4.09986652896823,3.54129202906418,1.50327870312745,2.43393949905353,3.29386181294356,0,0,3.44734867496873,3.86571908457159,4.30126544265086,3.71260587631889,3.05995215941718,2.99502804203747,2.10525978773845,3.29386181294356,2.52873188210236,1.67889890143273,2.22333752129877,1.67889890143273,0
p236,8.1895066987153,9.24031711928244,6.56883394823805,7.5640045968839,6.75121124617321,6.98562559224161,5.56736682321834,6.44720409239446,5.68477937396907,5.36473624460907,5.18797420827333,4.84688328624424,5.52218573250432,5.15874992588564,4.96976097467149,3.89616418901546,4.80976342852833,4.69230450406817,4.67176347934221,5.01937938615358,3.39271911985525,4.49597187552216,4.79083909189918,4.60832508200333,5.3518820393187,4.49597187552216,4.03129613048954,4.37412430601279,3.99868114531369,3.7858013706437,3.17647208903895,3.70723802441736,3.86030651655134,3.96531174574921,3.82353484911304,3.96531174574921,3.05483832435688,2.69654053998141,2.32782180911624,3.44207045797586,2.42920483120544,3.58073791485943,3.53598016725938,3.17647208903895,3.74705441178979,3.44207045797586,4.124937546669,0,2.85068948541423,2.85068948541423,2.98994633533608,2.69654053998141,2.85068948541423,0,3.44207045797586,3.66629149572925,2.77567284561532,2.98994633533608,1.97231644131429,2.69654053998141,3.48978928877963,0,3.28864350317529,0.449426224823764,1.97231644131429,1.97231644131429
p240,7.1089944884449,8.31444617889019,6.82280110145704,5.17463703551619,5.80265819531899,4.37157378660599,6.17176881102167,5.5090501757065,5.10453421669576,4.43006745923706,0,4.69150068933083,5.06816259122153,4.4584483300265,4.48628164320587,4.4584483300265,3.38153831956884,4.37157378660599,3.83554327206737,3.69948885632326,2.973105811002,3.95986545127462,3.79160215533822,4.34141286707542,4.37157378660599,4.48628164320587,0,2.973105811002,4.18035643401537,0,3.95986545127462,2.973105811002,4.1458694317451,3.19172765549145,4.18035643401537,3.54925492048992,3.54925492048992,2.89219338149317,3.32100101225448,2.89219338149317,2.71533371155736,3.91960345395504,3.25781179959359,3.19172765549145,2.27928993603112,2.8064719997284,3.32100101225448,3.19172765549145,1.83575964927676,2.14604393371579,2.71533371155736,0,0,2.27928993603112,3.6511285369617,2.8064719997284,2.973105811002,2.71533371155736,0,0,2.8064719997284,2.14604393371579,0,0,0,0
p241,8.17337822292665,7.55599275214698,6.86692689743795,8.27135109012184,6.49155005494223,6.05458711858133,6.06455954380926,5.62671378496627,5.7430512699387,6.47668972402973,5.91825293575445,4.99502364091233,4.74514854447106,5.45538975375579,5.54359342682031,3.89056913119502,4.24645644772454,5.0761305835683,3.89056913119502,4.69467216012425,4.50264705577657,3.84500991136777,4.53169422356282,4.79391842146313,4.24645644772454,4.53169422356282,2.98470405459785,4.24645644772454,4.21098058807513,4.50264705577657,3.14367311896299,3.93473355937579,3.79796491870813,3.35344173641352,3.69900639079952,3.89056913119502,0,2.70763598319945,2.3643980639004,3.47805582425306,3.14367311896299,0,2.98470405459785,3.35344173641352,4.01920235564189,0,2.07973434452765,3.14367311896299,3.14367311896299,2.3643980639004,2.89812849745727,0,3.35344173641352,2.70763598319945,0,0,0,0,0,3.74933396908788,3.35344173641352,0,2.806024022479,0,0,0
p242,8.03262071570031,7.9307207753261,6.46245931133487,5.84228871216699,6.5131138278665,5.55054201861494,5.74203339331859,6.54592165970633,5.71343705866997,5.15639117760682,4.43684565818214,5.08377353866096,5.19826962713627,4.6729799047463,4.26358154283677,4.59151448946072,5.43852396967083,4.48275429948217,3.65014666948129,4.38942798652173,3.87336656146898,5.03838109172786,3.76606950699462,3.68983161857511,4.6729799047463,3.72845409431069,4.71205007406621,4.09646786581415,3.76606950699462,4.80533292447239,3.80272904221174,3.90742931669054,2.64434104780009,3.56734364808493,4.03616591508042,3.60933913388607,3.52408896794996,2.56119433478821,2.72295577922107,3.1784312187227,0,3.52408896794996,2.79750713610126,3.00050505690727,3.1784312187227,3.65014666948129,2.86839460350646,2.47296098315739,3.52408896794996,2.72295577922107,3.76606950699462,4.6729799047463,3.38595300682266,0,3.56734364808493,2.86839460350646,2.93596150426099,3.90742931669054,2.72295577922107,2.64434104780009,2.64434104780009,0,0,0,2.05354946827673,1.45979895028559
p243,7.1865518674183,8.39790742323034,8.43838985980298,6.91050064361731,6.81709437900255,7.04766140086557,5.09817286944325,6.59974967196182,6.35588031511067,4.79388554158067,0,5.28735386213508,6.01712333433937,5.27463350815605,5.05419245648522,4.60357421588806,5.2357853374053,4.62377554908937,3.9122222148854,5.36140700004861,3.58137231942138,4.66334891328198,5.79462526866115,4.2607296694858,4.09697393982302,4.4536424043594,4.73938083976195,3.94470428221224,4.43089259065238,4.4536424043594,4.40777828042473,3.94470428221224,3.20596033381851,4.70186569138651,4.06777863709063,4.20818293429697,3.40584304424322,3.35840822137281,3.45176776220016,2.6187718032205,2.69712602204874,2.9094930442981,2.44801115427084,2.9094930442981,3.62210956135084,3.45176776220016,3.66172802813075,2.84211865796636,3.35840822137281,2.35440012894213,3.03547914682628,0,3.25858662449449,2.9094930442981,3.30936059601555,4.20818293429697,4.037980294979,2.9094930442981,2.9094930442981,2.69712602204874,0,0,3.09457308737987,1.24566107018622,2.14671374867637,0
p244,7.65359019540294,9.31458825691282,5.92654528161064,6.83635762942341,6.60935854683429,4.62742089586476,5.0067666880003,6.86730607823597,5.55513203505788,5.03819063743955,0,4.58549436986668,5.25429703831931,4.42834164252324,4.72719760108291,4.30458857340729,6.40758737923122,4.60660993218037,4.14054703242387,3.88804276762317,3.70436275262066,4.05095622182786,5.60844292367592,4.40442571912331,4.58549436986668,4.87374352566583,4.08144219593092,3.88804276762317,3.49383774148617,4.78391089905399,3.35099783523658,3.58176716156135,3.24725539834133,3.13547094511319,3.78066315197211,3.24725539834133,3.30005891492677,0,1.93804425231154,3.66464393184696,2.88199372295036,2.73632709225674,3.01429208756903,3.44777812198765,2.94965888121425,3.40019936528004,3.58176716156135,3.19244557644987,2.6575793040287,2.81099809328879,3.07615344149475,0,0,0,3.19244557644987,0,2.29095670781952,0,2.29095670781952,2.6575793040287,3.07615344149475,0,1.64334541085599,0,2.39170933213082,0
p245,8.63418203553976,9.07398362573336,6.00709706206776,7.68600963206283,6.8583716656224,6.88221160992779,6.1514157241439,6.09132353421346,5.6662596178414,5.69346337741836,3.47894991680918,4.59691209126154,5.30983182404407,5.65246292823128,5.01864054129339,3.41501570877111,4.3796442763621,4.78570173308788,4.31104426886896,5.23774423973904,2.2829148592825,4.68086381342609,3.95417381695406,4.34575197466119,5.03999236497927,3.81247589199759,3.54017065278102,3.20422363875865,3.86127133891727,3.81247589199759,3.95417381695406,3.95417381695406,4.12375387517035,3.81247589199759,3.90847025670252,3.41501570877111,3.59889889804259,3.59889889804259,2.6591432044238,2.95727460023757,3.54017065278102,3.95417381695406,3.12651111444414,3.20422363875865,1.29276751872947,0,3.34811629069432,3.86127133891727,2.54430059348678,2.86457813053298,0,0,3.81247589199759,1.96345624460816,4.0414540514761,3.20422363875865,2.76551423765893,2.6591432044238,0,0,0,0,3.04437298917397,2.41951934116688,0,2.13200983448885
p246,7.58674308026839,7.59445928329583,6.92621956344128,5.19247077274806,6.06564514765929,2.35718919937516,5.59761103607066,0,6.00903497237839,4.62710135146201,3.62529459475638,4.92511850293687,4.92511850293687,4.65688554389226,5.17198923851059,4.12885800735554,4.62710135146201,5.0198486211113,4.39938254483628,3.74104992206457,3.03852307180334,4.74271745649128,3.8989363643446,4.59668928433604,4.12885800735554,4.21146185132281,3.99534463926191,3.84820346322234,4.50140631223615,0,3.99534463926191,3.62529459475638,0,3.94794566387129,3.74104992206457,3.84820346322234,4.21146185132281,2.35718919937516,0,3.20905133273213,0,3.28730777328126,0,3.36153685221107,2.03308235495583,3.99534463926191,3.36153685221107,2.73770905980538,3.12630531714507,2.94505159060211,3.5637368338287,0,0,0,0,2.73770905980538,3.5637368338287,3.94794566387129,2.03308235495583,2.73770905980538,0,0,0,0,0,0
p247,8.34525800916367,8.44125826690897,6.41003223520196,7.21614166731585,6.17210545005118,5.92295432911682,6.5620260487197,7.67862596358268,5.4352128123926,5.70648356758706,5.99221089463478,4.57737999881395,5.03672146685347,4.77373514203952,5.12159662671141,4.63626046613236,4.77373514203952,4.87499891968908,3.69313687839613,4.74726827291495,3.63657775433752,4.35002593558398,4.31441169983844,4.8252553204928,4.8503415021181,4.51599382546363,3.08048296627569,3.99258275955922,4.72030676912423,4.41872068738343,3.69313687839613,3.99258275955922,3.63657775433752,4.20196912957801,3.80000850216485,3.31480827738894,4.20196912957801,0,2.16377413704661,3.57771050281818,2.80057494142934,3.45223970423769,2.69374686227891,3.74756206546917,3.31480827738894,0,2.69374686227891,3.31480827738894,3.08048296627569,0,3.16289329748605,0,0,3.38515984068621,3.63657775433752,0,2.31560110559812,2.99307843040412,0,2.69374686227891,3.5163386940548,0,2.69374686227891,0.582329626419326,2.31560110559812,2.45296051116794
p248,7.07853504665915,7.93836314634508,6.93481858126497,7.48875870348681,6.46441939565391,2.96498442743784,6.04172164168134,0,5.98811590208412,5.6513132455384,0,5.51897016646555,5.0284792266486,4.59859587563766,5.31638530027882,4.44790908691908,4.93713544404105,4.62224830698874,4.12264817494183,4.49990653583877,3.98347535097456,4.01954731136097,3.03714504179866,4.57454919928152,4.01954731136097,5.22665234819842,0,3.5125423222694,3.61039960488715,0,3.61039960488715,3.46100649875973,2.96498442743784,3.56230050588522,4.52521895666898,4.01954731136097,2.80883985532777,2.96498442743784,3.10586761310527,3.65694669616284,2.80883985532777,2.96498442743784,3.5125423222694,0,1.76675774362161,3.56230050588522,2.5374866543499,2.72393596605399,0,2.80883985532777,3.10586761310527,0,0,0,3.90850744900961,2.80883985532777,2.63372123079664,4.08909327398015,2.43437104637199,2.32331408014252,2.88902357484464,2.32331408014252,0,0,1.58611758087965,1.76675774362161
p250,8.74402976743584,9.48041289432996,7.26490034013193,5.46324611199686,6.28128299239434,3.43743889029524,4.14089743155266,4.87608036158939,6.07012297479597,4.83843157201668,3.90630845294314,5.51189018057155,5.8129952431108,4.79977390735097,4.73977295152621,0,4.49558293264923,5.13090346255611,4.28780666455585,4.39543205058799,3.62602376538152,4.01154868703721,3.71181143144945,4.07767221316655,4.87608036158939,4.20146778462941,4.04498924966908,3.62602376538152,3.03317306447476,3.1606800437432,3.86945035179851,3.79278291233872,0,4.1715004592436,4.1715004592436,3.97731456744293,3.03317306447476,2.56481535922525,3.1606800437432,3.66955515862591,2.96492845377636,3.27782723187328,3.83162585305707,3.03317306447476,2.81791733603125,3.48694604823636,4.25959727526184,3.09833474681391,2.56481535922525,2.73838358358453,2.65420811153707,0,0,3.48694604823636,4.4211290651082,2.65420811153707,2.73838358358453,0,2.65420811153707,2.36747257810571,2.46951559679685,0,0,3.33301660506674,0,0
p252,7.53966238716847,9.01240686940478,5.9978759657955,6.32444359080103,6.4833970282472,0,6.00700905851936,4.56847437793259,5.02926929738388,6.50289636602402,4.41225364569816,5.16601631565697,4.7750436984066,4.61700226256506,4.75349896014975,4.43949361815426,4.26775952676509,4.51825717408482,4.29783932210047,4.43949361815426,3.3115861506659,3.8873986685704,0,4.10716611467529,4.17356357850566,4.93671441166649,3.3115861506659,2.82530987429589,3.47846760126236,0,2.90564096795058,3.62803122261304,2.98173406424353,4.20565045935643,4.87819028335521,3.05401400818674,3.12284479856562,3.42495697847637,2.98173406424353,2.98173406424353,0,2.98173406424353,3.36938490094102,2.90564096795058,0,3.36938490094102,4.32730474956551,3.18854067960966,0,2.55339242172029,2.45003292063505,0,0,3.05401400818674,0,3.76353574194913,2.82530987429589,3.12284479856562,2.64983938151634,0,2.64983938151634,0,0,0,0,1.94144781764489
p253,8.75039813328945,7.36858114912397,6.88399055920056,7.22563356825617,6.33033754409568,9.27438036783186,5.64528172369769,4.84582391428739,5.61202054772628,7.06694860742833,5.91445902862783,4.92017735298966,5.16916292068882,5.13834480896117,4.55049808647631,4.8266209814934,4.37655871840569,4.68452864913062,4.26685777961751,4.32275069020047,4.64122072847087,3.759957778841,4.2087118869464,3.94941065993879,4.26685777961751,4.42843182519528,3.94941065993879,4.32275069020047,3.87658697293963,0,4.37655871840569,3.759957778841,3.58815885122509,3.49392392166898,4.45368531509438,3.87658697293963,3.33991772391831,2.82449296964934,3.03989896066968,3.22728192320666,3.87658697293963,2.89992546817387,3.67661407423428,2.89992546817387,3.44439296570705,3.67661407423428,3.10510187997459,0,3.39310085752019,3.54181066230666,3.39310085752019,0,2.37365085751291,2.97160911659418,3.83874858477558,3.22728192320666,2.47579506484619,0,2.82449296964934,2.66065346399497,2.26371993449525,2.89992546817387,0,0.464906748703449,0,2.26371993449525
